Front,Back,Tags
escaparse o huir para evitar la custodia o vigilancia,"<div class=""answer"">entlaufen</div><div class=""meta""><p><b>Significado:</b><br>escaparse o huir para evitar la custodia o vigilancia</p><div class=""example""><b>Ejemplo:</b><br>Viele haben sicher noch die Bilder aus dem georgischen Tiflis im Kopf, als dort im vergangenen Jahr nach einer Überschwemmung ein Tiger entlaufen war und einen Mann tötete.</div><div class=""translation""><b>Traducción:</b><br>Muchos seguramente aún recuerdan las imágenes de Tiflis en Georgia, cuando el año pasado, después de una inundación, un tigre se escapó y mató a un hombre.</div><p><b>Construcción:</b><br>entlaufen + Dativ (Person oder Tier, dem entlaufen wird)</p><p><b>Perfekt:</b><br>Der Tiger ist entlaufen.</p></div>",verb_prefix family::laufen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"alcanzar mediante una carrera rápida, especialmente en deporte, p. ej. llegar al balón","<div class=""answer"">erlaufen</div><div class=""meta""><p><b>Significado:</b><br>alcanzar mediante una carrera rápida, especialmente en deporte, p. ej. llegar al balón</p><div class=""example""><b>Ejemplo:</b><br>Ein Bremer Stürmer hätte den Ball fast erlaufen, die Zuschauer hielten den Atem an, ein zweites Gegentor hätte das Bremen-Trauma auf Ewigkeit gefestigt.</div><div class=""translation""><b>Traducción:</b><br>Un delantero de Bremen casi habría alcanzado el balón corriendo, los espectadores contenían la respiración, un segundo gol en contra habría anclado el trauma de Bremen para siempre.</div><p><b>Perfekt:</b><br>Er hat den Ball erlaufen.</p></div>",verb_prefix family::laufen prefix::er separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
alejarse corriendo de un lugar,"<div class=""answer"">fortlaufen</div><div class=""meta""><p><b>Significado:</b><br>alejarse corriendo de un lugar</p><div class=""example""><b>Ejemplo:</b><br>Von diesem Ort wollte sie nur noch fortlaufen.</div><div class=""translation""><b>Traducción:</b><br>Ella sólo quería alejarse corriendo de este lugar.</div><p><b>Construcción:</b><br>sich von Ort entfernen</p><p><b>Perfekt:</b><br>Sie ist fortgelaufen.</p></div>",verb_prefix family::laufen prefix::fort separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
laufen + zu + dativo,"<div class=""answer"">herlaufen</div><div class=""meta""><p><b>Significado:</b><br>Ir rápidamente a pie hacia la persona que habla o hacia aquí.</p><div class=""example""><b>Ejemplo:</b><br>Da springt Frauli auf und läuft zu mir her.</div><div class=""translation""><b>Traducción:</b><br>Ahí salta Frauli y corre hacia mí.</div><p><b>Construcción:</b><br>laufen + zu + Dativ</p><p><b>Perfekt:</b><br>Frauli ist zu mir hergelaufen.</p></div>",verb_prefix family::laufen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Ir rápidamente a pie a un lugar determinado,"<div class=""answer"">hinlaufen</div><div class=""meta""><p><b>Significado:</b><br>Ir rápidamente a pie a un lugar determinado.</p><div class=""example""><b>Ejemplo:</b><br>Es war schon sehr spät – schnell bin ich zum Auto hingelaufen und fuhr nach Hause.</div><div class=""translation""><b>Traducción:</b><br>Ya era muy tarde – rápido corrí hacia el coche y fui a casa.</div><p><b>Construcción:</b><br>hinlaufen (lokal)</p><p><b>Perfekt:</b><br>Ich bin zum Park hingelaufen.</p></div>",verb_prefix family::laufen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"empezar repentinamente a moverse, especialmente corriendo o caminando","<div class=""answer"">loslaufen</div><div class=""meta""><p><b>Significado:</b><br>empezar repentinamente a moverse, especialmente corriendo o caminando</p><div class=""example""><b>Ejemplo:</b><br>Gleich als man sich gestern auf Wiedersehen gesagt hat, muß er losgelaufen sein und das ganze Ghetto verrückt gemacht haben.</div><div class=""translation""><b>Traducción:</b><br>Tan pronto como se despidieron ayer, debe haber salido corriendo y vuelto loco a todo el gueto.</div><p><b>Construcción:</b><br>loslaufen</p><p><b>Perfekt:</b><br>Er ist gestern plötzlich losgelaufen.</p></div>",verb_prefix family::laufen prefix::los separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"Hacer algo al mismo tiempo y conjuntamente con alguien, especialmente al caminar rápido o correr","<div class=""answer"">mitlaufen</div><div class=""meta""><p><b>Significado:</b><br>Hacer algo al mismo tiempo y conjuntamente con alguien, especialmente al caminar rápido o correr.</p><div class=""example""><b>Ejemplo:</b><br>Der Hund ist den ganzen Weg bis zum Waldparkplatz mitgelaufen.</div><div class=""translation""><b>Traducción:</b><br>El perro corrió todo el camino hasta el aparcamiento del bosque.</div><p><b>Construcción:</b><br>mitlaufen + (mit jemandem)</p><p><b>Perfekt:</b><br>Der Hund ist mitgelaufen.</p></div>",verb_prefix family::laufen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
correr detrás de alguien/algo,"<div class=""answer"">nachlaufen</div><div class=""meta""><p><b>Significado:</b><br>correr detrás de alguien o algo que se aleja</p><div class=""example""><b>Ejemplo:</b><br>Der Hund läuft seinem Frauchen nach.</div><div class=""translation""><b>Traducción:</b><br>El perro corre detrás de su dueña.</div><p><b>Construcción:</b><br>jemandem/etwas nachlaufen</p><p><b>Perfekt:</b><br>Der Hund ist seinem Frauchen nachgelaufen.</p></div>",verb_prefix family::laufen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
se + perder,"<div class=""answer"">verlaufen</div><div class=""meta""><p><b>Significado:</b><br>perderse</p><div class=""example""><b>Ejemplo:</b><br>Hänsel und Gretel haben sich im Wald verlaufen.</div><div class=""translation""><b>Traducción:</b><br>Hansel y Gretel se han perdido en el bosque.</div><p><b>Construcción:</b><br>sich + verlaufen</p><p><b>Perfekt:</b><br>Sie hat sich verlaufen.</p></div>",verb_prefix family::laufen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Coloquial: Ir delante para llegar antes a un lugar,"<div class=""answer"">vorlaufen</div><div class=""meta""><p><b>Significado:</b><br>Coloquial: Ir delante para llegar antes a un lugar.</p><div class=""example""><b>Ejemplo:</b><br>Vielleicht sollten wir beide schon mal vorlaufen, damit wir als Erste dort ankommen.</div><div class=""translation""><b>Traducción:</b><br>Quizás deberíamos los dos ir delante ya, para llegar allí primero.</div><p><b>Construcción:</b><br>vorlaufen + (ohne Objekt)</p><p><b>Perfekt:</b><br>Sie ist vorgelaufen, um einen Platz zu sichern.</p></div>",verb_prefix family::laufen prefix::vor separability::separable difficulty::b1 register::colloquial source::wiktionary_openai quality::ok cardtype::translation_es_to_de
seguir caminando o corriendo en la misma dirección,"<div class=""answer"">weiterlaufen</div><div class=""meta""><p><b>Significado:</b><br>seguir caminando o corriendo en la misma dirección</p><div class=""example""><b>Ejemplo:</b><br>Können wir jetzt weiterlaufen? Ich will noch vor dem Mittag ankommen.</div><div class=""translation""><b>Traducción:</b><br>¿Podemos seguir caminando ahora? Quiero llegar antes del mediodía.</div><p><b>Construcción:</b><br>weiterlaufen</p><p><b>Perfekt:</b><br>Er ist weitergelaufen.</p></div>",verb_prefix family::laufen prefix::weiter separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
acercarse corriendo a alguien o algo,"<div class=""answer"">zulaufen</div><div class=""meta""><p><b>Significado:</b><br>acercarse corriendo a alguien o algo</p><div class=""example""><b>Ejemplo:</b><br>Die verstörten Anwohner liefen auf die Polizisten zu.</div><div class=""translation""><b>Traducción:</b><br>Los vecinos alterados corrieron hacia los policías.</div><p><b>Construcción:</b><br>zulaufen + Dativobjekt</p><p><b>Perfekt:</b><br>Sie sind auf den Bahnhof zugelaufen.</p></div>",verb_prefix family::laufen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Volver al punto de partida a pie,"<div class=""answer"">zurücklaufen</div><div class=""meta""><p><b>Significado:</b><br>Volver al punto de partida a pie.</p><div class=""example""><b>Ejemplo:</b><br>Ich habe keine Lust, den ganzen Weg zurückzulaufen. Gibts hier keinen Bus?</div><div class=""translation""><b>Traducción:</b><br>No tengo ganas de caminar todo el camino de regreso. ¿No hay un autobús aquí?</div><p><b>Perfekt:</b><br>Er ist zurückgelaufen.</p></div>",verb_prefix family::laufen prefix::zurück separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Reunirse en un lugar como personas,"<div class=""answer"">zusammenlaufen</div><div class=""meta""><p><b>Significado:</b><br>Reunirse en un lugar como personas.</p><div class=""example""><b>Ejemplo:</b><br>Aufgeregt liefen die Menschen vor dem Rathaus zusammen.</div><div class=""translation""><b>Traducción:</b><br>Los personas se reunieron emocionados frente al ayuntamiento.</div><p><b>Construcción:</b><br>zusammenlaufen (etwas)</p><p><b>Perfekt:</b><br>Die Menschen sind vor dem Rathaus zusammengelaufen.</p></div>",verb_prefix family::laufen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
quitar o depositar algo,"<div class=""answer"">ablegen</div><div class=""meta""><p><b>Significado:</b><br>quitar o depositar algo</p><div class=""example""><b>Ejemplo:</b><br>Ich werde den Telefonhörer jetzt ablegen.</div><div class=""translation""><b>Traducción:</b><br>Ahora voy a colgar el auricular del teléfono.</div><p><b>Perfekt:</b><br>Er hat den Telefonhörer jetzt abgelegt.</p></div>",verb_prefix family::legen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"disponer, colocar","<div class=""answer"">anlegen</div><div class=""meta""><p><b>Significado:</b><br>disponer, colocar</p><div class=""example""><b>Ejemplo:</b><br>Heute habe ich das Inhaltsverzeichnis angelegt.</div><div class=""translation""><b>Traducción:</b><br>Hoy he dispuesto el índice.</div><p><b>Perfekt:</b><br>Er hat das Konto angelegt.</p></div>",verb_prefix family::legen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"cubrir, enmoquetar, revestir, tender, poner","<div class=""answer"">auslegen</div><div class=""meta""><p><b>Significado:</b><br>cubrir, enmoquetar, revestir, tender, poner</p><div class=""example""><b>Ejemplo:</b><br>Der Boden war mit Teppich ausgelegt.</div><div class=""translation""><b>Traducción:</b><br>El suelo estaba cubierto con alfombra.</div><p><b>Construcción:</b><br>auslegen + Akkusativ (Fläche)</p><p><b>Perfekt:</b><br>Er hat den Boden mit Teppich ausgelegt.</p></div>",verb_prefix family::legen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
adjuntar algo a algo,"<div class=""answer"">beilegen</div><div class=""meta""><p><b>Significado:</b><br>adjuntar algo a algo</p><div class=""example""><b>Ejemplo:</b><br>Dem Brief ist noch ein weiteres Schreiben beigelegt.</div><div class=""translation""><b>Traducción:</b><br>Al carta se ha adjuntado otra carta más.</div><p><b>Construcción:</b><br>beilegen + Akkusativ (Objekt)</p><p><b>Perfekt:</b><br>Der Brief hat ein Schreiben beigelegt.</p></div>",verb_prefix family::legen prefix::bei separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"documentar, probar","<div class=""answer"">belegen</div><div class=""meta""><p><b>Significado:</b><br>documentar, probar</p><div class=""example""><b>Ejemplo:</b><br>Er hat seine Behauptung nicht belegt.</div><div class=""translation""><b>Traducción:</b><br>Él no ha documentado su afirmación.</div><p><b>Perfekt:</b><br>Er hat die Aussage belegt.</p></div>",verb_prefix family::legen prefix::be separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
matar un animal durante la caza,"<div class=""answer"">erlegen</div><div class=""meta""><p><b>Significado:</b><br>matar un animal durante la caza</p><div class=""example""><b>Ejemplo:</b><br>Der Hirsch wurde mit dem ersten Schuss erlegt.</div><div class=""translation""><b>Traducción:</b><br>El ciervo fue abatido con el primer disparo.</div><p><b>Perfekt:</b><br>hat erlegt</p></div>",verb_prefix family::legen prefix::er separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"comprometer, determinar, definir, establecer, fijar","<div class=""answer"">festlegen</div><div class=""meta""><p><b>Significado:</b><br>comprometer, determinar, definir, establecer, fijar</p><div class=""example""><b>Ejemplo:</b><br>Das generelle Vorgehen kann nur durch ein weiteres Meinungsbild festgelegt werden.</div><div class=""translation""><b>Traducción:</b><br>El procedimiento general solo puede ser establecido mediante otra consulta de opinión.</div><p><b>Perfekt:</b><br>er hat festgelegt</p></div>",verb_prefix family::legen prefix::fest separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Quitar algo del lugar donde está y ponerlo en otro sitio,"<div class=""answer"">fortlegen</div><div class=""meta""><p><b>Significado:</b><br>Quitar algo del lugar donde está y ponerlo en otro sitio.</p><div class=""example""><b>Ejemplo:</b><br>Leg doch endlich mal das Buch fort; es stört hier!</div><div class=""translation""><b>Traducción:</b><br>¡Por fin aparta el libro, molesta aquí!</div><p><b>Perfekt:</b><br>Er hat das Buch fortgelegt.</p></div>",verb_prefix family::legen prefix::fort separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
