Front,Back,Tags
zutragen,"<div class=""answer"">traer algo a alguien</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Mir wurde die Nachricht seines Todes zugetragen.</div><div class=""translation""><b>Traducción:</b><br>Me trajeron la noticia de su muerte.</div><p><b>Construcción:</b><br>(jemandem etwas zutragen)</p><p><b>Perfekt:</b><br>Er hat mir wichtige Informationen zugetragen.</p></div>",verb_prefix family::tragen prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
abziehen,"<div class=""answer"">retirarse, marcharse, irse</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Polizei konnte endlich abziehen.</div><div class=""translation""><b>Traducción:</b><br>La policía finalmente pudo retirarse.</div><p><b>Construcción:</b><br>abziehen (sich) von + Dativ</p><p><b>Perfekt:</b><br>Die Polizei hat abgezogen.</p></div>",verb_prefix family::ziehen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
anziehen,"<div class=""answer"">ponerse</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Ich weiß nicht, was ich anziehen soll.</div><div class=""translation""><b>Traducción:</b><br>No sé qué ponerme.</div><p><b>Construcción:</b><br>anziehen + Akkusativobjekt</p><p><b>Perfekt:</b><br>Er hat die Jacke angezogen.</p></div>",verb_prefix family::ziehen prefix::an separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
aufziehen,"<div class=""answer"">descorrer algo</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Zieh bitte den Vorhang auf!</div><div class=""translation""><b>Traducción:</b><br>¡Por favor, descorre la cortina!</div><p><b>Perfekt:</b><br>Sie hat den Vorhang aufgezogen.</p></div>",verb_prefix family::ziehen prefix::auf separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
beziehen,"<div class=""answer"">instalarse en un lugar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Wann können wir endlich das neue Haus beziehen?</div><div class=""translation""><b>Traducción:</b><br>¿Cuándo podemos finalmente instalarnos en la casa nueva?</div><p><b>Construcción:</b><br>beziehen + Akkusativ (Ort)</p><p><b>Perfekt:</b><br>er hat das neue Haus bezogen</p></div>",verb_prefix family::ziehen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
einziehen,"<div class=""answer"">penetrar en un lugar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Sportler zogen zur Eröffnungsfeier in das Stadion ein.</div><div class=""translation""><b>Traducción:</b><br>Los deportistas penetraron en el estadio para la ceremonia de apertura.</div><p><b>Construcción:</b><br>einziehen in + Akkusativ</p><p><b>Perfekt:</b><br>Die Sportler sind in das neue Haus eingezogen.</p></div>",verb_prefix family::ziehen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
entziehen,"<div class=""answer"">revocar, anular, quitar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Man wird der Mutter das Sorgerecht entziehen und dem Vater zusprechen.</div><div class=""translation""><b>Traducción:</b><br>Se le revocará a la madre la custodia y se le otorgará al padre.</div><p><b>Construcción:</b><br>entziehen + Akkusativ (z.B. ein Recht)</p><p><b>Perfekt:</b><br>Er hat dem Kind das Taschengeld entzogen.</p></div>",verb_prefix family::ziehen prefix::ent separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_de_to_es
erziehen,"<div class=""answer"">Enseñar, formar el carácter de alguien.</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Wer hat denn dich erzogen?</div><div class=""translation""><b>Traducción:</b><br>¿Quién te ha educado?</div><p><b>Construcción:</b><br>jemanden erziehen (zu etwas)</p><p><b>Perfekt:</b><br>hat erzogen</p></div>",verb_prefix family::ziehen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
hinziehen,"<div class=""answer"">mudarse a un lugar determinado</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>In Eichenau, wo er im Jahr 1974 mit seiner Frau und den beiden Kindern hingezogen ist, genießt der Forscher hauptsächlich die Freizeit.</div><div class=""translation""><b>Traducción:</b><br>En Eichenau, donde se mudó en 1974 con su esposa y sus dos hijos, el investigador disfruta principalmente de su tiempo libre.</div><p><b>Construcción:</b><br>hinziehen (intransitiv)</p><p><b>Perfekt:</b><br>er ist hingezogen</p></div>",verb_prefix family::ziehen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
mitziehen,"<div class=""answer"">seguir a otros en un viaje</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Marketenderinnen sind mit dem Heer mitgezogen.</div><div class=""translation""><b>Traducción:</b><br>Las suministradoras siguieron al ejército.</div><p><b>Construcción:</b><br>mit + Dativobjekt + mitziehen</p><p><b>Perfekt:</b><br>Sie ist mit dem Heer mitgezogen.</p></div>",verb_prefix family::ziehen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
nachziehen,"<div class=""answer"">repasar o trazar de nuevo una línea en el mismo lugar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Bevor ich die Fotokopie mache, will ich die Verbindungen noch mal mit einem schwarzen Stift nachziehen.</div><div class=""translation""><b>Traducción:</b><br>Antes de hacer la fotocopia, quiero repasar las conexiones una vez más con un bolígrafo negro.</div><p><b>Perfekt:</b><br>Er hat die Linien nachgezogen.</p></div>",verb_prefix family::ziehen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
vorziehen,"<div class=""answer"">tirar algo hacia adelante</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Ich werde den Tisch etwas vorziehen.</div><div class=""translation""><b>Traducción:</b><br>Voy a tirar la mesa un poco hacia adelante.</div><p><b>Perfekt:</b><br>Er hat den Termin vorgezogen.</p></div>",verb_prefix family::ziehen prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
weiterziehen,"<div class=""answer"">moverse a un lugar nuevo después de un período de tiempo</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Nachdem ich nun 3 Tage in diesem Gasthaus verbracht habe, muss ich weiterziehen.</div><div class=""translation""><b>Traducción:</b><br>Después de pasar 3 días en esta posada, tengo que moverme a otro lugar.</div><p><b>Construcción:</b><br>sich weiterziehen (sein)</p><p><b>Perfekt:</b><br>er ist weitergezogen</p></div>",verb_prefix family::ziehen prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zusammenziehen,"<div class=""answer"">algo se contrae o encoge</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Haut zieht sich zusammen.</div><div class=""translation""><b>Traducción:</b><br>La piel se contrae.</div><p><b>Construcción:</b><br>sich (Reflexivpronomen) + zusammenziehen</p><p><b>Perfekt:</b><br>Die Haut hat sich zusammengezogen.</p></div>",verb_prefix family::ziehen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zuziehen,"<div class=""answer"">mover algo (por ejemplo, cortinas) hacia el centro para cerrar una superficie</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Sie hatten sich daran gewöhnt, jeden Abend die Gardinen zuzuziehen.</div><div class=""translation""><b>Traducción:</b><br>Se habían acostumbrado a cerrar las cortinas cada noche.</div><p><b>Construcción:</b><br>etwas zuzuziehen</p><p><b>Perfekt:</b><br>Sie hat die Gardinen zugezogen.</p></div>",verb_prefix family::ziehen prefix::zu separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
